,video_id,comment_id,author_id,author_name,comment_text,published_at
299,7yxCghT-n8c,Ugz7bXOfiiTLm8I2NBt4AaABAg,UCzIrnCO0ndH2Zer6_RvOlVw,@MartinVelazquez-vp8wm,Con referencia ala fotografía que publicó reforma porque no la mostró yo ya no leo al reforma y le sugiero que la pasen en la mañanera por qué una imagen dice más que mil palabras.,2025-05-15T16:03:47Z
300,7yxCghT-n8c,UgxKEqlj7jmW15PAqw14AaABAg,UClykXSfiTCA9teUIT1JpsIw,@CRC47Y,👏🏻,2025-05-15T16:01:07Z
301,7yxCghT-n8c,Ugyc7PV1nsesDTRY4aJ4AaABAg,UCtmHzAzNl1pTQ-QLn_eLX6w,@alejandromora3800,"Hoy la veo q está molesta , ánimo presidenta 🎉",2025-05-15T15:53:00Z
302,7yxCghT-n8c,UgyWx1x4GcyqUY5Lac54AaABAg,UCliQ0LJOT0kJS9JYW5MXp7g,@alondravalles9626,"Palabras textuales va a venir la gobernadora de Veracruz para ver cómo se refuerza la seguridad de aquí a las selecciones 
Esa gobernadora inútil igual todos los gobernadores de morena NO JACEN NADA..
Y NO SE TRATA DE REFORZAR LA SEGURIDAD DE AQUI A LAS SELECCIONES ES SIEMPRE ,PERMANENTEMENTE ...QUE DESCARADOS",2025-05-15T15:50:43Z
303,7yxCghT-n8c,UgxndhZeo0RoENUUnFd4AaABAg,UCe5Ww9i2m00-J-rakzMvZXA,@apolinarozornioperez3194,Ésos chayoteros son unos hipócritas y unos corruptos.,2025-05-15T15:50:32Z
304,7yxCghT-n8c,UgxddJNnb4CTBLs2KAl4AaABAg,UCbm3YcE8LE-sxhpGwwo_2mQ,@Güerita5520,"TIENE NUESTRO APOYO SEÑORA PRESIDENT🅰️___CLAUDIA___💖🌷💖___DIOS TE BENDIGA✝️ ___LARGA VIDA💟

❤VIVA❤MÉXICO❤

❤VIVA❤MÉXICO❤",2025-05-15T15:39:28Z
305,7yxCghT-n8c,UgwrhsHnjVtZYTFiQiJ4AaABAg,UCliQ0LJOT0kJS9JYW5MXp7g,@alondravalles9626,"Mientras sigan con precios excesivos no bale de nada ese acuerdo
Los.precios de SAMBORS,LIVERPOOL ,SEARS ...SON EXAGERADOS ....Y HASTA RIDICULOS ...
ENTONCES ESO DUDO MUCHO Q VALGA LAMPENA",2025-05-15T15:38:29Z
306,7yxCghT-n8c,UgzDtv_rykuYnXJ1qM14AaABAg,UCphAgoAnKMFb5m3BDuPc1SQ,@alfonsoarciniega7722,Párese a preguntar  va6a cansada,2025-05-15T15:37:55Z
307,7yxCghT-n8c,UgxNW_mKZuyhHA5Dbdh4AaABAg,UC-LHl5eWitzlcCfORJhE68A,@PalomaBo,"Producir más y generar más empleos. Bien, secretario y equipo de economía, buenas noticias para México. 👏👏👏",2025-05-15T15:36:50Z
308,7yxCghT-n8c,UgxsJBKeJLVLwZTl9OF4AaABAg,UCy09v_Nh5knklfzRaJSQ5Lg,@mariofloresperez4072,Erxcelente  Información  Presidenta!!!                                    Salud.                                        .,2025-05-15T15:33:03Z
309,7yxCghT-n8c,Ugyg4huoinoKty5HUhZ4AaABAg,UCecvsegZR6pp4Cu-hrvBbOg,@salvadorgonzalez4929,"TODO MEXICO ESTA EN GRAVES PROBLEMAS, gracias a CLAUDIA SHEINBAUM,”toda elección en todo el país es una falsedad, LOS CÁRTELES Y EL PARTIDO MORENA YA DECIDIERON EL GANADOR ANTES DE HABERSE VOTADO, cuando el candidato no les conviene a ambas partes simplemente “LO ASESINAN”, En lo “Económico no hay trabajo y los Pobres al triple en las calles, Crisis Social con la población dividida, promoviendo el odio y la venganza en el mensaje demagogo de Claudia SHEINBAUM negando la realidad cínicamente , La mortandad y desapariciones en todo el país, la guardia  nacional y el ejército no pueden y cuestan millonadas, las instituciones para la salud están destruidas, no tienen ni los medicamentos, son un desastre, DA PAVOR ENFERMARSE, todas las instituciones desaparecieron y están ,solo para defender a los miembros de morena, las penitenciarias son pandillas del Narco trabajando para MORENA, LAS ADUANAS ESTÁN DE CÓMPLICES DEL NARCO, las cámaras de senadores y diputados SON PUROS PORROS “COMUNISTAS Y PALEROS”, PELEANDO TODO EL DÍA Y CAMBIAN CON REFORMAS LA CONSTITUCIÓN, PARA UN RÉGIMEN MORENA-COMUNISTA, CLAUDIA SHEINBAUM Y SU PANDILLA LLEVAN AL PAÍS A UNA DICTADURA COMUNISTA Y A UN MEXICO DE MUERTOS DE HAMBRE, “que esperamos para PROTESTAR Y QUITAR  POR LA FUERZA A ESTE GOBIERNO QUE YA NOS ENEMISTÓ CON EE. UU, el país que más nos ha ayudado, ahora nos van a quitar el privilegio de las visas y si le siguen tirando ODIO Y ENEMISTAD, hasta van a prohibir las remesas en efectivo, quieren seguir con MORENA O LES PARAMOS TODAS SUS INTENCIONES COMUNISTAS DIABÓLICAS CON MENTIRAS Y MANIPULACIONES TODOS LOS DÍAS EN LOS TRES PODERES DE GOBIERNO…. Fuera y a la cárcel a todo burócrata de MORENA, a la cárcel.",2025-05-15T15:31:24Z
310,7yxCghT-n8c,UgxIrbaxwbHlKbDZ25x4AaABAg,UC0q4PiICco71DKqr8GoYe2Q,@Negromaria528,Gracias Claudia nuestra presidenta!👏🇲🇽👍,2025-05-15T15:27:40Z
311,7yxCghT-n8c,UgyomIZnJCjZyTgLR1N4AaABAg,UC1Sj4-vxuZSQiGIBimOjMRw,@EnriqueGmz-p3k,Urgente la pena d muerte para los delincuentes del Crimen organizado narcos secuestradores violadores cobro d piso y d cuello blanco etc Atte el Pueblo Obradorista seguidores de nuestra kerida Presidenta Claudia Sheimbau 4t morena,2025-05-15T15:26:52Z
312,7yxCghT-n8c,UgzmRc_5lC2WYE6lBsB4AaABAg,UCMVjOo8OqHg0MiXjIvk0avw,@orlandocolorado6151,SALUDOS PRESIDENTA CLAUDIA SHEIMBAUM PARDO  LE PIDO DE FAVOR QUE  YA IGNOREN AL VIEJO LOCO DE TROMP  Y YA ES TIEMPO DE BUSCAR  OTROS  MERCADOS PARA LAS EXPORTACIONES  EL  MUNDO 🌎🌏🌍ES  MUY  GRANDE  YA  BASTA  DE LA FALTA  DE RESPETO A NUESTRO QUERIDO MEXICO 🇲🇽  SOMOS MUY GRANDES Y NUNCA  DEBEMOS TEMERLE A NADIE  BENDICIONES QUERIDA PRESIDENTA CLAUDIA SHEIMBAUM PARDO LA MAJOR PRESIDENTA DEL MUNDO 🌎 🌏 🌍,2025-05-15T15:25:41Z
313,7yxCghT-n8c,UgyGAfgZ9W-okH1PByJ4AaABAg,UCL2PDacuEGDYyzUjN0XeUpg,@rubenmartinez2934,"A VER SI YA SE PONE A TRABAJAR PRESIDENTA, GRACIAS 😊",2025-05-15T15:19:00Z
314,7yxCghT-n8c,UgwI0oHjfrYeokECzoB4AaABAg,UCvN67lnuBsAIiYVGm0676tg,@joseluisMartinez-sm2gm,"Felicidad  y éxito a nuestra Presidenta, como siempre.",2025-05-15T15:17:11Z
315,7yxCghT-n8c,UgxeLDFWte7aqqo0yPB4AaABAg,UCIKxmJFTAiic-hxghWJeiyA,@FjaimeCárdenas-c6e,"Sería bueno saber quién trabajaba con quien de las Mafias del Mundo con las mafias en Estados Unidos se enlistan las siguientes que se presume siguen activas, Aparte de los TRAFICANTES DE ARMAS a México y el Mundo que es su Gran negocio el de Armar a los TRAFICANTES y luego QUEJARSE de ellos, Llamándolos TERRORISTAS 

Familia criminal Bonanno
Familia criminal de Búfalo
Familia criminal de Cleveland
Familia criminal de Filadelfia
Familia criminal de Pittsburgh
Familia criminal DeCavalcante
Familia criminal Gambino
Familia criminal Genovese
Familia criminal Patriarca
Outfit de Chicago
Mafia estadounidense
Pero hay más atomización de organizaciones criminales en Estados Unidos, y la DEA ubica por lo menos a ocho cárteles estadounidenses con alcance organizacional en toda la Unión Americana y son: 

Latin Kings
California Mexican Mafia
18th Street
Bloods
Pagan’s OMG
Crips
MS-13
Hells Angels
Falco Ernst, uno de los investigadores en jefe de la organización Crisis Group, una organización de análisis en varios países, rechazó en entrevista con la BBC Mundo que sean mexicanos los que controlen todos los eslabones de la cadena hasta llegar al comprador final.

Al igual que el investigador sobre narcotráfico Hernando Zuleta y el periodista Jesús Esquivel, Ernst resalta el papel de las pandillas, mafias locales y clubes de motociclistas dentro del sistema de distribución.; Quieren acabar con los Narcoterroristas que empiecen por su casa y que cada cual con su cada quien hagan lo que corresponde y dejen de ver hacía afuera que tienen MUCHO trabajo adentro que parece un CHIQUERO a sus Gobernados, Sí NO corren a éste LOCO y Abusivo EMPRESARIO, TODOS estaremos en riesgo Porque éste BRAVUCON es un Peligro para el Mundo.....",2025-05-15T15:14:38Z
316,7yxCghT-n8c,Ugxym0RltMIVbeoHRp54AaABAg,UCIKxmJFTAiic-hxghWJeiyA,@FjaimeCárdenas-c6e,"Es tiempo que Beneficiados con FOBAPROA paguen la DEUDA y NO anden tan campantes disfrutando sus ""FORTUNAS"" financiando Bloqueos, Marchas (Encapuchados), Sabotajes, Caos y Violencia en el País, RATAS....",2025-05-15T15:14:21Z
317,7yxCghT-n8c,Ugy1vTt8GsBL0hbGdXV4AaABAg,UCtfOKs0CzkShvfOFfOFrvUA,@lukreziatrejo6506,NARCOGIGANTA!🤮🤮🤮,2025-05-15T15:14:06Z
318,XV71szJ3uk0,UgwjStvb6o1tJu8LIH14AaABAg,UCqdn9NAENbqE8tcf8xBdtgQ,@PedroCruzMolina-e1x,Buena noche.,2025-05-18T03:13:54Z
319,XV71szJ3uk0,UgyhuJCo0WSLnFjaPMZ4AaABAg,UC7X4Cr70_bjpayysrTrwDyg,@alejandravega277,Excelente mi Presidenta la Ley sobre Telecomunicaciones y su explicación.,2025-05-16T13:36:01Z
320,XV71szJ3uk0,Ugx-wYeLtR1z19sOXTh4AaABAg,UCphAgoAnKMFb5m3BDuPc1SQ,@alfonsoarciniega7722,Otra webona de imagen párese le van a salir granos en el trasero,2025-05-15T15:17:44Z
321,XV71szJ3uk0,Ugy52EP4-1YinCSEcQB4AaABAg,UCphAgoAnKMFb5m3BDuPc1SQ,@alfonsoarciniega7722,Esa webona del financiero no tiene espejo en su casa por eso se viene a echar a la mañanera párese webona,2025-05-15T15:14:59Z
322,XV71szJ3uk0,UgyDroAzJl332h27oFV4AaABAg,UCJFHWGoY9Kn-2eFfcXwwf6w,@ramondominguez3013,Buenos días Dra presidenta los maestros de prepa en línea tienen derecho a que los reconozca la Seria de Educación Pública y no los han reconocido o todos coludos o todos rabones.,2025-05-15T13:38:18Z
323,XV71szJ3uk0,UgwdFl4_VXZbk4fgv1Z4AaABAg,UCslO8YZsi7TgC1ESOzU6-Pw,@HectorabrahamAvelarcarri-fv4hp,Arriba mi presidenta esta haciendo un buen trabajo.,2025-05-15T07:10:24Z
324,XV71szJ3uk0,UgztfJ9_UPsNF0FKzX54AaABAg,UCZlY6zG3hxa2jt7hRmUY3uQ,@arnoldoMoralesdiaz,"Desde Minatitlan, Veracruz, presidenta Dra Claudia Sheinbaum aquí también se dió permiso a LUXURY CASINO, sobre la calle principal Justo Sierra. Algo que resultó molesto para la ciudadanía. Ojalá y se investigue, porque se autoriza y quien dió la orden. Señora presidenta ojalá y la secretaria de gobernación investigue, usted sabe lo que conlleva esos negocios con niños y jóvenes",2025-05-15T05:40:45Z
325,XV71szJ3uk0,Ugx01jEAL82Fdod7fTt4AaABAg,UCQvQL0v9px5etiPfswA_dsg,@Vidarl-_-l,"Que asco tener que colaborar con un Estado hipócrita, genocida y en pleno declive como EU. Somos cómplices del genocidio israelí en contra del pueblo palestino con nuestro silencio y sumisión de facto a EU. Eso nos va a costar a la larga y no sólo a los Mexicanos.",2025-05-15T04:16:49Z
326,XV71szJ3uk0,Ugygij13u4sDAIroCcx4AaABAg,UCqTD_ErdTe0LHN8-1wyPNMw,@rufinaastudillo7955,"LES ENCANTA QUEDAR COMO CHISMOSOS.
EL CHAYOTE ES MUY BUENO PARA SER EXHIBIDOS COMO IGNORANTES A NIVEL NACIONAL CON SU ""LEY CENSURA""
POBRES I D II0TAS
ES LO UNICO QUE PUEDEN HACER...
ESCÁNDALO COMO
GUAJOLOTES",2025-05-15T03:54:30Z
327,XV71szJ3uk0,UgxqU2BCFAk3b-0a_Jx4AaABAg,UCnilcdgfPR8wSSPey_suArw,@danielmendez6085,"MUCHAS GRACIAS!, Adelante!!!!!!!!!",2025-05-15T03:28:08Z
328,XV71szJ3uk0,UgzW0TBeghnIVEogN6V4AaABAg,UClXm0XAKWuUcpA4iT8g_Waw,@pedrosantiago8248,CANDIDATA A MAGISTRADOS a tribunal de disciplina. Boleta verde son 38 candidatos y solo se elegirán 5. HAY QUE ELEGIR CORRECTAMENTE.,2025-05-15T03:10:15Z
329,XV71szJ3uk0,Ugz2nu19Mp9LnLf8NaN4AaABAg,UCqTD_ErdTe0LHN8-1wyPNMw,@rufinaastudillo7955,"NO SOLAMENTE UNA SERIE DE RÁPIDO Y FURIOSO, DE LAS MATANZAS DEL 68, ACTEAL, ATENCO, ORÍGENES, SEXENIOS GORTARI, ZEDILLISMO, CALDERONATO, FOXISMO, PEÑISMO. TODA LA MALA HISTORIA ENTREGUISTA DE ESOS FALSOS PRESIDENTES DE FACTO.
""EL QUE NO CONOCE SU HISTORIA, ESTÁ CONDENADO A REPETIRLA""",2025-05-15T03:00:51Z
330,XV71szJ3uk0,UgwMLemQf9fXcnQeEN94AaABAg,UCYSsYNrIC5-Qvf3iei4mzRw,@Candelario-u1m,Yo quiero mucho la ideología de este gran gobierno lejitimo trascendental en la historia de México tde todos nosotros gracias por siempre suyos ❤❤🙋🌍🇲🇽🌲🌞🌹🇲🇽,2025-05-15T01:59:18Z
331,XV71szJ3uk0,UgxHiZBlWUjvnBkX4a54AaABAg,UCe7YoAQ7HldFQFgdKhnfPJg,@rossiehernandez8284,Doctora Sheinbaum. Hay chats en R.S. de que va a desaparecer la Pensión Bienestar.,2025-05-15T01:50:18Z
332,XV71szJ3uk0,Ugw3H3JF29u0-6zIIuR4AaABAg,UCe7YoAQ7HldFQFgdKhnfPJg,@rossiehernandez8284,"Dra. Sheinbaum: La Fam.Guzmán (17 personas) llevan una fortuna en billetes verdes, (Dólares); así cómo, en joyas, ropa de marca. Yo creo, qué van dispuestos, a pagar lo qué sea, para qué los yankees los acepten. Qué es lo más importante para ellos? <Money, Money, make world round>
Qué leyenda tienen todos los billetes verdes, así cómo las monedas, de cualquier denominación? <<""In God we Trust"">>",2025-05-15T01:33:27Z
333,XV71szJ3uk0,UgyJvWykbq3sk6om4X94AaABAg,UC_dMhExr0IFyTk-E7mrlEGQ,@aristeofrancisco3284,Ese expresidente botudo le digo comes y te callas la boca y ya es tiempo que te pongas a trabajar y dejar de estar viviendo de nuestros impuestos y en lugar de traer pantalones deberías traer minifalda porque nuestra presidenta si trae bien fajado los pantalones,2025-05-15T01:31:05Z
334,XV71szJ3uk0,UgzyRsImBW71Btvu7AN4AaABAg,UCCu89GD-ztePOHWTeOIRVqQ,@kakaairbnb,"Morena se fue con López Obrador. Este nuevo partido es el de las mil cabezas. 🦖🤡💩👹🐀🐁🥥🦴🕯🔌🦠🏴pero 🤔como se llama? Partido de la A,B,C,D,E,F,etc,etc…?😵‍💫",2025-05-15T01:25:01Z
335,XV71szJ3uk0,Ugx8_7BR4uwzbXroZod4AaABAg,UC7X4Cr70_bjpayysrTrwDyg,@alejandravega277,🙄 los EU no van a informar igual que no han informado sobre el traslado del señor Zambada.,2025-05-15T01:23:20Z
336,XV71szJ3uk0,UgwsgJik59rvBj8pFYZ4AaABAg,UC7X4Cr70_bjpayysrTrwDyg,@alejandravega277,"Los EU son mañosos, llegan a acuerdos con los delincuentes y dejan entrar a sus familiares porque les cobran multas millonarias a cambio de ser testigos protegidos!!",2025-05-15T01:13:00Z
337,XV71szJ3uk0,UgymkdxVWBTTCssK7BF4AaABAg,UC1bWf1TmAkE88S3hWw-KKiw,@juanletona3546,47:40 el Chupacabras salinas con el prian eliminaron a Luis Donaldo Colosio para poner a ernesto serdillo pero ya pasaron muchos años y no hay justicia y eso sigue impune 😱😡🤔,2025-05-15T01:09:53Z
338,XV71szJ3uk0,UgwO5APq3Y-C8WyJZhJ4AaABAg,UCX4ENOZDOK7aI5sFC9xxh9g,@AntonietaGalindo-u5c,Plan de Estudios y Libros magnifico. EDUCACION PUBLICA Y PRIVADA..Antagonismo.BRAVO  T4.,2025-05-15T00:57:32Z
339,XV71szJ3uk0,UgwmJZTWpCxE6qD2L-54AaABAg,UCcMdaEFtA1SyjCCWietsJmw,@gerardoibanez8323,Y luego de San Luis Rosa Isela 😂😅😊👌🫢,2025-05-14T23:04:48Z
340,XV71szJ3uk0,UgxQpICpAsXIy_3vybp4AaABAg,UCmfcmWR98VrX7Fs-wFWEC3g,@JorgeGonzalez-qp5rd,Patri!! Patria!! Patria!!! LA patria es primero!!! Gracias presidenta por defender nuestra soberania... Un abrazos fuerte... Bendiciones totales.,2025-05-14T22:50:20Z
341,XV71szJ3uk0,UgxKDW2OyGEJ_QDJ-Vl4AaABAg,UCVkeHkFy7pRoqs6sLKA3kCA,@mauhv3876,"Terminando de ver la repeticion, esa seccion de el Detector me sigue gustando mucho, Usted Muy bien Presidenta",2025-05-14T22:14:24Z
342,XV71szJ3uk0,UgxPWyTwd14pPdpBi9x4AaABAg,UCPQsHPPFIx44Nt-97NpCP2w,@romeliarobles8968,"SEGUIMOS APOYANDO LA 4TA TRANSFORMACIÓN. 
ARRIBA Y ADELANTE❤❤❤",2025-05-14T21:18:24Z
343,XV71szJ3uk0,Ugw2_IQgptJJFuQFaaN4AaABAg,UC2iWQlIl88Rf6C-_UesjsVA,@leopoldoherrera-kr4mc,Sé dice qué si los  Municipios no hacen su trabajo--deben regresar él presupuesto a los ciuadanos..........,2025-05-14T20:37:14Z
344,XV71szJ3uk0,UgyhtC0hE6tHUn_OhlB4AaABAg,UCDrmSI5GvoFkyR3l7EhhT0g,@angellopez-dr7nl,"QUE MAL  SE  VE  USA  QUERIENDO SOMETER A  TODOS LOS PAISES A SUS  CAPRICHOS,    ELLOS  SE  CREEN  UNOS  SANTOS  Y  QUE  TODOS  LOS PAISESE  SE  LES DEBEN  ARRODILLAR...     CON  LAS  ACCIONES  QUE  USA  ESTÀ  LLEVANDO  A CABO  ESTÀ DEMOSTRANDO  TODO LO CONTRARIO...    USA  YA  NO TIENE  EL PODER  QUE ANTES  TENIA,  EL  CONSERVADURISMO  SE  ESTÀ  VOLVIENDO  LOCO.",2025-05-14T20:36:16Z
345,XV71szJ3uk0,UgxJ9AhbpDAi4syCQTN4AaABAg,UCTGG5TItZazZbLMJYTJYBrQ,@juancarlosvr,1:40:00,2025-05-14T19:43:07Z
346,XV71szJ3uk0,Ugznu3fLvDjZCJEJYah4AaABAg,UC8MOA9udClPgGYC27nqpcaA,@norbertocaballero3475,Porque no abilitar el 6G en china ya se usa solo es abilitar una nueva en trada sería mucho mejor,2025-05-14T19:30:21Z
347,XV71szJ3uk0,UgxUUaYKmXGiRdNhDmd4AaABAg,UCn4YTCUzSteDV7nyOA-bFQg,@Roferkids,"Ubiesen botado por maines,",2025-05-14T19:29:09Z
348,XV71szJ3uk0,Ugxr0BbnGoOm1zOCPjd4AaABAg,UCQmJQbk8iYZjgyDOkmnocdA,@jorgeescutiavega4906,La iglesia debe proibir la cremacion de cuerpo ya no estamos en pandemia,2025-05-14T19:07:37Z
349,XV71szJ3uk0,Ugw76UcPptSDyX5SFKZ4AaABAg,UCu8JnJ5HN6OZXq9GzvXsp1Q,@hugodelgado7467,Como el es presidente se manda  solo,2025-05-14T19:06:05Z
350,XV71szJ3uk0,UgyFK__-hEoXnLDUPw94AaABAg,UCiQkHQqkOhctQQQj0XSYk7w,@TheJuanmarty,"LA ""PEQUEÑA OPOSICIÓN"", MORALMENTE DERROTADA (EMPRESARIAL, POLÍTICA, MEDIÁTICA Y TRASNOCHA2): ¡AHOGA2 EN UN OCÉANO DE DESESPERACIÓN...!!!",2025-05-14T19:01:22Z
351,XV71szJ3uk0,Ugxox_6UgouM9Ui2CnV4AaABAg,UCseRpwboktoi2VO17tbIyEQ,@armandoestrada1338,"PRESIDENTA
CLAUDIA SHEINBAUM PARDO.
Buenos Dias .
Hoy
MAYO 14 2025.
Para TRUMP es una SATISFACCION , levantarse
el CUELLO diciendo y HACIENDO que NO a deja 
de seguir con las DEPORTACIONES.
Tiene mucha :
TIRRIA 
CORAJE
ODIO.
Con MEXICO, ya que para el
TRUMP
CAPITOLIO 
Nunca hemos EXISTIDO 
FISICAMENTE
MENTALMENTE.
Porque TRUMP no DICE de TODAS las DEPORTACIONES
que estoy HACIENDO el PAGO
de IMPUESTOS que hicieron
PAGARON.
En DONDE quedará ese 
!!! D I N E R O !!!.
REITERO nuevamente 
AGUAS
AGUAS 
con TRUMP.",2025-05-14T18:54:20Z
352,XV71szJ3uk0,Ugwpdmn5KPbGpILW9eJ4AaABAg,UCUblqCWBXHyE5rfZ3zzXVpA,@jesussilva8071,Bien.,2025-05-14T18:53:03Z
353,XV71szJ3uk0,Ugza3ce--cnpyivJJvd4AaABAg,UCiQkHQqkOhctQQQj0XSYk7w,@TheJuanmarty,"""BANCO bbva"": INHUMANO, NADA PROFESSIONAL, INTRANSIGENTE, ETC. ""OBLIGA"" A LA SRA. FIDELIA... HOY FUE ELLA, MAÑANA SERÁ NUESTRA MADRE!!!",2025-05-14T18:48:18Z
354,XV71szJ3uk0,UgzOKPct3FlWOwu4TDR4AaABAg,UCiQkHQqkOhctQQQj0XSYk7w,@TheJuanmarty,"EEUU.: PIDE AYUDA BILATERAL A MÉXICO, PARA DETENER EL TRÁFICO DE DR0G4$; PORQUÉ EEUU. NO ""DETIENE"" EL TRÁFICO DE 4RM4$, DESDE SUS FABRICANTES!!!",2025-05-14T18:40:10Z
355,XV71szJ3uk0,UgxzA3W_MGFxnjXvCBR4AaABAg,UCiQkHQqkOhctQQQj0XSYk7w,@TheJuanmarty,"¿HAY ALGUNA RAZÓN, POR LA CUÁL EEUU. NO RESPETE ACUER2 Y COMPROMISOS HASTA HOY?",2025-05-14T18:26:57Z
356,XV71szJ3uk0,UgywLyExf04LLmkK86R4AaABAg,UCiQkHQqkOhctQQQj0XSYk7w,@TheJuanmarty,"1⁰. De junio, VOTEMOS POR UN ""PODER JUDICIAL"", JUSTO, LIBRE, RESPONSABLE, ETC. MÉXICO Y  LOS MEXICANOS LO MERECE.🇲🇽",2025-05-14T17:45:58Z
357,XV71szJ3uk0,UgzqI0yULgYgSv6L9_t4AaABAg,UCBn14xzqEhmI_Jd_mFG2D5Q,@en5minutosnoticias845,❤,2025-05-14T17:42:18Z
358,XV71szJ3uk0,UgwfSqXfY-RftetYjhN4AaABAg,UCXvuDmOspPUFH0xWgbmYZqQ,@guadalupetrejo4042,"No inventen hasta el 2030 se vería reflejado lo de las 40 horas laborales, que no pueden hacer las cosas mas rápido, estamos en 2025",2025-05-14T17:39:13Z
359,XV71szJ3uk0,UgyxIpCKQHVSd7bgBkN4AaABAg,UCAe8XNLTypN8LgHkF_JoB_g,@juanasanchezescudero8797,"Apoyo a nuestra querida Presidenta, pero no estoy muy de acuerdo con la desición de Rubalcaba?",2025-05-14T17:38:05Z
360,XV71szJ3uk0,UgwQfWVTqGMjX1KXbXd4AaABAg,UCAzwwKovVVLLG29VLHRuO4g,@anagregorio191,"Buenos Días SRA PRESIDENTA, agradezco muchicimo todo el arduo trabajo que está realisando, hay mucho que transformar, se está consolidando con su ayuda, gracias a Dios , por su humanismo, por abrazar a Mexico me gusta su liderazgo, a pesar de esos fachos gracias SR Presidenta que Dios le de mas fortaleza, paciencia, y mucho amor en todo, que Dios le cuide, le bendiga siempre ❤",2025-05-14T17:37:31Z
361,XV71szJ3uk0,UgzcYzSFD4nWD3AGzwp4AaABAg,UCoHqgznBF369lfIMqi0BKKQ,@juanantonioserranodorado2640,"1:08:55 Corrupción....ésto es lo que está usted Presidenta permitiendo,  caso Rubalcaba, Monreal,  Yunes etc etc...y eso que no son iguales...pura hipocresía,  puro CIRCO..saludos",2025-05-14T17:24:23Z
362,XV71szJ3uk0,Ugw1gDk-OIiowIkRT714AaABAg,UCi-nNpzUprk3MQ0x0WH2VHA,@bombay002,"Esta presidenta dice una y otra vez que hay respeto entre mexico y estados unidos y la verdad no veo el respeto por parte de estados unidos a México a dejado que diga y haga lo que quiera con mexico esta presidenta,con Lopez obrador nunca se vio esa falta de respeto y siempre respondía duró y directo jamás dejó que se le faltara al respeto a mexico y esta presidenta  deja que se hable y digan peste de los migrantes mexicanos por eso acá muchos no nos sentimos respaldados por ella a dejado que se nos trate como quiera este presidente de estados unidos por lo menos yo no me siento respaldado por esta presidenta !!",2025-05-14T17:23:30Z
363,XV71szJ3uk0,UgwYGxUedcBpgJCinvx4AaABAg,UCoHqgznBF369lfIMqi0BKKQ,@juanantonioserranodorado2640,"Hola hermanos Mexicanos..., no se porqué, tengo la sensación que Claudia Sheinbaun (LA TIBIA), Qué  no resuelve nada y está permitiendo la contaminación del movimiento., nos miente todos los días., lo único que hace bien es hablar mal de la vieja oposición. Pero los problemas nacionales y de mayor relevancia persisten lamentablemente. Saludos cordiales...",2025-05-14T17:20:11Z
364,XV71szJ3uk0,UgwMyg98j0SRVG8O_9R4AaABAg,UCWRQ59zZEgUHiuxfooT2u9Q,@MoisesLopezOnofre,Las mañaneras son como los comerciales  de televisa jiji pobre gobierno ya se esta desmoronando quien corre primero,2025-05-14T17:18:55Z
365,XV71szJ3uk0,UgxzXNnIaIrstZfzXu14AaABAg,UCKK4bvjPXzkkt9liX7FkvEA,@margaritaruiz-jo6je,"E l Pueblo es Feliz con el Gobierno de Ckaudia Sheibaun,    Esos chayoteros de seudo periodistas ni quien los tope  el ouebko esta despierto y no ve pentontos  con masa de WC en el cerebro.  POR MAS QUE SE DESGASTEN LOS SEUDO PERIODISTAS.  NADIE  LES HACE CASO, YA LOS MANDAMOS AL BASURERO DE LA HISTORIA.",2025-05-14T17:17:08Z
366,XV71szJ3uk0,UgxXKewP7Ml3AmcYxSR4AaABAg,UCo2aZe0JEiC5yApyZL1BQDA,@CarlosPayan-z9q,"Presidenta Claudia Sheinbaum, México debería revisar las visas de extranjeros,",2025-05-14T17:06:48Z
367,XV71szJ3uk0,Ugwg5-RhnKZONlBgM6F4AaABAg,UC_s97po-p8PVmybW_GlDI3Q,@marianotatempanzamitiz-i6m,"¿PORQUE EL VANDALISMO PRIANISTA DESTRUYE SERVICIOS DE LA COMUNIDAD? ¡PORQUE SE COMBATE A LA CORRUPCION SECUESTRO Y EXTORSION QUE EL PRIAN LEGALIZO! TODOS LOS ENCAPUCHADOS DISFRAZADOS DE MUJER, SON SUS FUERZAS DELINCUENCIALES, QUE SECUESTRAN, ASALTAN EN EL TRANSPORTE PUBLICO, EL ROBO HUCHICOL, FEMINICIDIOS, QUE ANTES HACIAN CON IMPUNIDAD Y HOY SE INVESTIGAN. AUNQUE SUS JUECES LOS LIBERAN,. ESE ES EL CRIMEN ORGANIZADO PRIANISTA.",2025-05-14T17:04:35Z
368,XV71szJ3uk0,UgzP-sZNVyg6qdoQAq94AaABAg,UCr_L30HqIRM9lID4RRq-DHA,@mariasandoval-nw3xk,❤❤❤❤,2025-05-14T17:00:22Z
369,XV71szJ3uk0,UgxULI2nBtT-ipDcgWR4AaABAg,UCPSxtd3DQYcglzFNFWZpH2A,@efrenaguilar9825,🌷🇲🇽🇲🇽🇲🇽🌷🐯🦁,2025-05-14T17:00:12Z
370,XV71szJ3uk0,Ugx_G3Mma_UxiF6hSxB4AaABAg,UCQmJQbk8iYZjgyDOkmnocdA,@jorgeescutiavega4906,LA ONU APRUEBA APOYO DE EEUU entre a mexico a combatir terroristas,2025-05-14T16:59:07Z
